"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "symbol"
"FBgn0259737" 7.5491601715247 -0.412618338601664 1.91108746714628 -0.215907615792073 0.82905976056628 0.999798828359795 "CG42391"
"FBgn0259738" 0.740077524279228 -0.55373087308438 5.91849020608341 -0.0935594811857961 0.925459097704535 NA "CG42392"
"FBgn0259739" 40.2160988311372 -1.53325307332939 0.938166895055605 -1.63430737261148 0.102194326402789 0.999798828359795 "CG42393"
"FBgn0259740" 128.848637135294 -1.28899624904454 0.612003164680114 -2.10619213009835 0.0351876664986543 0.842646359916988 "CG42394"
"FBgn0259741" 50.7657647865876 -1.46511707637303 0.789631934465071 -1.85544303925038 0.0635329861611548 0.999798828359795 "CG42395"
"FBgn0259742" 308.547835548079 -0.0957396617821479 0.387507530144829 -0.247065293792783 0.804857692768176 0.999798828359795 "CG42360"
"FBgn0259743" 3957.91464552328 -0.0343961957984649 0.2527050098466 -0.13611204550058 0.891732705218929 0.999798828359795 NA
"FBgn0259744" 12.0208884417579 -0.418244043631518 1.55889940830359 -0.268294439912999 0.788472685696939 0.999798828359795 NA
"FBgn0259745" 2315.36842816061 -0.202499973701459 0.276493101684313 -0.732387073919349 0.463932346105156 0.999798828359795 "wech"
"FBgn0259748" 0 NA NA NA NA NA "CG42397"
"FBgn0259749" 1970.00900625757 0.809278885542159 0.266368231015958 3.03819596824846 0.00237999127085294 0.174319848448082 "mmy"
"FBgn0259750" 8.2382623273612 1.52489109187612 1.92272083165528 0.79309022234046 0.427725259098026 0.999798828359795 NA
"FBgn0259784" 386.194370338262 -0.312735752045464 0.372354882005759 -0.839886267532882 0.40097215795342 0.999798828359795 NA
"FBgn0259785" 3421.13837259111 0.254157542654064 0.254181182036575 0.999906997904717 0.317355517524568 0.999798828359795 "pzg"
"FBgn0259789" 41.1203882158994 -0.161994806403506 0.926260239245278 -0.174891244965346 0.861165089755773 0.999798828359795 "zld"
"FBgn0259791" 402.895710244409 0.0509267469901349 0.35628872439914 0.142936735020228 0.886340146085296 0.999798828359795 "bora"
"FBgn0259794" 1.89169865671787 1.3689193246837 3.82811296715461 0.357596376185627 0.72064539061171 NA "sinah"
"FBgn0259795" 0 NA NA NA NA NA "loopin-1"
"FBgn0259818" 80.6415371251052 -0.0259914385567945 0.646304140648201 -0.0402154913176431 0.967921327335509 0.999798828359795 "CG42399"
"FBgn0259819" 0.554345896315131 2.35036757336727 6.05643748983834 0.38807757486324 0.697958626672194 NA NA
"FBgn0259822" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA NA
"FBgn0259823" 39.0725288667567 0.795463859167323 0.931451114126507 0.854004946800982 0.393102248475929 0.999798828359795 "CG42404"
"FBgn0259824" 1796.70621442986 0.0299456433331016 0.269960692883604 0.110925938932943 0.911675076237748 0.999798828359795 "Hip14"
"FBgn0259831" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "CG34309"
"FBgn0259832" 77.4842147842932 0.14296860296625 0.674579205777001 0.211937459295939 0.832155826055099 0.999798828359795 "CG34229"
"FBgn0259834" 520.874859680077 0.197685941813745 0.334644260387611 0.590734595551617 0.554698264011291 0.999798828359795 "out"
"FBgn0259876" 2534.79283677962 0.157056576662332 0.260848822485059 0.602098085650084 0.547108848746179 0.999798828359795 "Cap-G"
"FBgn0259878" 38.032176632974 -0.00852612429982875 0.892239953261859 -0.00955586472972754 0.992375639103055 0.999798828359795 "Fs"
"FBgn0259896" 1877.03081662801 0.0643106404731864 0.302121341012163 0.212863613863667 0.831433343871888 0.999798828359795 "NimC1"
"FBgn0259916" 167.132080702713 -0.219865967380344 0.475459364133742 -0.46242851432935 0.643774055066884 0.999798828359795 "CG42445"
"FBgn0259917" 0 NA NA NA NA NA "CG42446"
"FBgn0259918" 30.819982005723 -0.132647842585026 0.982653706055266 -0.134989408545074 0.892620248437852 0.999798828359795 "inaF-B"
"FBgn0259922" 0.437224092140538 1.88878921480075 6.09174930563947 0.310056950809218 0.756517648341104 NA "Skadu"
"FBgn0259923" 87.2522957997327 -0.654328243551943 0.617451918503448 -1.05972339536635 0.289270456084674 0.999798828359795 "Septin4"
"FBgn0259926" 8.05499408745475 -0.50898994684741 1.85874723106263 -0.273834945570531 0.784211466997808 0.999798828359795 "CG42449"
"FBgn0259927" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG42450"
"FBgn0259932" 0 NA NA NA NA NA "CG42455"
"FBgn0259933" 0 NA NA NA NA NA "Dpm2"
"FBgn0259934" 0 NA NA NA NA NA NA
"FBgn0259935" 53.1491677559274 -1.10814715695454 0.764712206991611 -1.44910352786704 0.147308672970683 0.999798828359795 "CG42458"
"FBgn0259936" 339.383639346129 -0.243928708237983 0.376368613900159 -0.648111184698018 0.516913040420723 0.999798828359795 "Uhg3"
"FBgn0259937" 5118.34881502804 0.0907501184359476 0.262385637946511 0.345865418344458 0.729443858717495 0.999798828359795 "Nop60B"
"FBgn0259938" 1610.87710800079 0.173099047116725 0.300857307350915 0.575352643553461 0.56505282484571 0.999798828359795 "cwo"
"FBgn0259949" 0 NA NA NA NA NA "Sfp23F"
"FBgn0259950" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG42460"
"FBgn0259951" 0 NA NA NA NA NA "Sfp24Ba"
"FBgn0259952" 0 NA NA NA NA NA "Sfp24Bb"
"FBgn0259953" 0 NA NA NA NA NA "Sfp24Bd"
"FBgn0259954" 0 NA NA NA NA NA "CG42464"
"FBgn0259955" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG42465"
"FBgn0259956" 0 NA NA NA NA NA "Sfp24C1"
"FBgn0259957" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "CG42467"
"FBgn0259958" 0 NA NA NA NA NA "Sfp24F"
"FBgn0259959" 0 NA NA NA NA NA "Sfp26Ac"
"FBgn0259960" 0 NA NA NA NA NA "CG42470"
"FBgn0259961" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "CG42471"
"FBgn0259962" 0.554345896315131 2.35036757336727 6.05643748983834 0.38807757486324 0.697958626672194 NA "Sfp33A1"
"FBgn0259963" 0 NA NA NA NA NA "Sfp33A2"
"FBgn0259964" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "Sfp33A3"
"FBgn0259965" 0 NA NA NA NA NA "Sfp35C"
"FBgn0259966" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "Sfp51E"
"FBgn0259967" 0.831518844472696 2.92460774252567 6.02119177888696 0.485719081856963 0.62716635257076 NA "Sfp53D"
"FBgn0259968" 0 NA NA NA NA NA "Sfp60F"
"FBgn0259969" 0 NA NA NA NA NA "Sfp65A"
"FBgn0259970" 0 NA NA NA NA NA "Sfp70A4"
"FBgn0259971" 0 NA NA NA NA NA "CG42481"
"FBgn0259972" 0 NA NA NA NA NA "Sfp77F"
"FBgn0259973" 0 NA NA NA NA NA "Sfp79B"
"FBgn0259974" 0 NA NA NA NA NA "Sfp84E"
"FBgn0259975" 0 NA NA NA NA NA "Sfp87B"
"FBgn0259977" 63.5316626681638 -0.0967571347623987 0.70961912631796 -0.136350798863677 0.891543967143355 0.999798828359795 "Tdc1"
"FBgn0259978" 1714.36782194613 -0.116738498201184 0.269636068869563 -0.43294837627104 0.665052274169032 0.999798828359795 "vlc"
"FBgn0259979" 1896.30007080614 -0.0717385223456154 0.2668754102724 -0.268809038166505 0.788076637812278 0.999798828359795 NA
"FBgn0259982" 236.654901386498 -0.000521707978554317 0.447956298202095 -0.00116464034694507 0.999070751658355 0.999798828359795 "Uxt"
"FBgn0259984" 9510.66626594672 -0.323919684773011 0.246035421696463 -1.31655711417291 0.187987122011934 0.999798828359795 "kuz"
"FBgn0259985" 248.983069102413 -0.13392055823166 0.416794246555072 -0.321310956997494 0.747974753817328 0.999798828359795 "Mppe"
"FBgn0259986" 3.44604616964254 0.493131370607833 2.78862149243127 0.176836968353814 0.859636450090114 NA "nab"
"FBgn0259989" 0 NA NA NA NA NA "CG42486"
"FBgn0259990" 47.7272615783926 0.198453966759491 0.827296251463877 0.239882589106783 0.810421278712647 0.999798828359795 "CG42487"
"FBgn0259991" 21.9137568299106 0.59593418977948 1.1628692797234 0.512468770282788 0.608322971566968 0.999798828359795 "CG42488"
"FBgn0259992" 0.60570686427738 -3.24160497142447 5.85997773496336 -0.553177011592304 0.580142206732122 NA "CG42489"
"FBgn0259993" 116.771891284189 0.306048223738536 0.548491259717765 0.557981951974984 0.576856708408845 0.999798828359795 "lncRNA:CR42491"
"FBgn0259994" 166.233880032049 0.0663229849014933 0.499581416317689 0.132757109722668 0.89438547551065 0.999798828359795 "OtopLa"
"FBgn0259995" 0 NA NA NA NA NA NA
"FBgn0259996" 0.857199328453821 -0.0903165928848667 5.72669036021157 -0.0157711674988361 0.987416950578741 NA "lncRNA:CR40341"
"FBgn0259997" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA NA
"FBgn0259998" 0 NA NA NA NA NA "CG17571"
"FBgn0259999" 0 NA NA NA NA NA NA
"FBgn0260000" 4.15201158178677 2.66373587029452 2.81726444531724 0.94550437915833 0.344401436181356 NA "CG17570"
"FBgn0260002" 3.51465599343204 -0.0943328846524272 2.76549651130803 -0.034110650390157 0.972788915645221 NA "snoRNA:Me28S-U2134b"
"FBgn0260003" 5252.15558466208 0.0266765905735899 0.249791175942038 0.10679556823008 0.914951163408776 0.999798828359795 "Dys"
"FBgn0260004" 208.378022350941 -0.224894127724898 0.44223461412306 -0.508540309923177 0.611074477330744 0.999798828359795 "Snmp1"
"FBgn0260005" 71.0871766793042 0.173192013579965 0.67936168915656 0.25493344170612 0.798774506665431 0.999798828359795 "wtrw"
"FBgn0260006" 272.568870235669 -0.123121690401493 0.441556706972588 -0.278835511854509 0.780371060312912 0.999798828359795 "drd"
"FBgn0260007" 0.714397040298103 2.67401381912349 6.0349050077275 0.443091285728524 0.65769970806007 NA "CG42493"
"FBgn0260010" 4668.6337285991 0.172728150135881 0.269954852198473 0.639840879796041 0.522276052600397 0.999798828359795 NA
"FBgn0260011" 94.3629150107703 -2.45029718660393 0.606478543157229 -4.04020424836149 5.34046718665067e-05 0.0087476852517338 "NimC4"
"FBgn0260012" 3004.03688960141 0.0180365116086422 0.256470667104045 0.0703258263890473 0.943934326907063 0.999798828359795 "pds5"
"FBgn0260026" 35.7057172721732 -0.506887482480133 0.915995650951193 -0.553373241405424 0.58000785805994 0.999798828359795 "CG42494"
"FBgn0260027" 26.0988390598515 -1.05909747919604 1.05999851834843 -0.999149961875612 0.317722051384079 0.999798828359795 "CG42495"
"FBgn0260049" 4484.69604044999 -0.0308486088184078 0.259081435172106 -0.119069159848969 0.905220563764885 0.999798828359795 "flr"
"FBgn0260222" 0 NA NA NA NA NA "CG42496"
"FBgn0260223" 0 NA NA NA NA NA "CG42497"
"FBgn0260224" 0 NA NA NA NA NA "Tcs6"
"FBgn0260225" 0 NA NA NA NA NA "CR42499"
"FBgn0260226" 0 NA NA NA NA NA "CG42500"
"FBgn0260228" 0 NA NA NA NA NA "CG42502"
"FBgn0260229" 0 NA NA NA NA NA "Mocs2A"
"FBgn0260230" 0 NA NA NA NA NA "CG42504"
"FBgn0260231" 0 NA NA NA NA NA "CG42505"
"FBgn0260232" 0 NA NA NA NA NA NA
"FBgn0260233" 0 NA NA NA NA NA "CG42507"
"FBgn0260234" 0 NA NA NA NA NA "Xport-B"
"FBgn0260235" 0 NA NA NA NA NA NA
"FBgn0260236" 0 NA NA NA NA NA NA
"FBgn0260237" 0 NA NA NA NA NA "BBIP1"
"FBgn0260238" 0 NA NA NA NA NA "CG42512"
"FBgn0260241" 0 NA NA NA NA NA NA
"FBgn0260243" 691.343554494312 -0.185890008083357 0.316112377729848 -0.588050393402246 0.556498468436283 0.999798828359795 "E(var)3-9"
"FBgn0260386" 17.156423983366 1.21645884749715 1.3325284486244 0.912895217173737 0.361297653231118 0.999798828359795 "mtg"
"FBgn0260387" 2.03450094487359 0.229000355775084 3.53770596938651 0.0647313139522436 0.948387930170298 NA NA
"FBgn0260388" 785.035149662354 0.296927316596485 0.345086398988192 0.860443406251559 0.389544667400626 0.999798828359795 "CG42514"
"FBgn0260390" 0 NA NA NA NA NA "CG42516"
"FBgn0260392" 0.991569988455669 3.15675273036188 5.49219942966568 0.574770230176081 0.565446702869009 NA "CG42518"
"FBgn0260393" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG17147"
"FBgn0260394" 0 NA NA NA NA NA NA
"FBgn0260395" 0 NA NA NA NA NA NA
"FBgn0260396" 0 NA NA NA NA NA "CG42521"
"FBgn0260397" 781.160608923964 0.164819087001819 0.311461160215454 0.529180225514492 0.596680432924481 0.999798828359795 "Su(var)3-3"
"FBgn0260398" 0 NA NA NA NA NA "Pbp49"
"FBgn0260399" 735.985959550877 -0.01845988439416 0.307846313487898 -0.0599646108638089 0.952183820387205 0.999798828359795 "gwl"
"FBgn0260400" 332.530701229672 -0.403007322626972 0.375684798537704 -1.07272725485731 0.283393508041941 0.999798828359795 "elav"
"FBgn0260401" 0 NA NA NA NA NA "MED9"
"FBgn0260407" 331.407654304002 0.0427265561223845 0.387950370127433 0.110134077480967 0.912303042612929 0.999798828359795 "mRpS23"
"FBgn0260428" 0 NA NA NA NA NA "CG42523"
"FBgn0260429" 112.142384184662 1.034743798463 0.730481386219657 1.4165231558027 0.156622389419673 0.999798828359795 "CG42524"
"FBgn0260430" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG42525"
"FBgn0260431" 53.0123337078679 -0.88447314444139 0.764873005871335 -1.1563660080196 0.247531479285213 0.999798828359795 "CG42526"
"FBgn0260432" 0 NA NA NA NA NA NA
"FBgn0260434" 0 NA NA NA NA NA "CG42529"
"FBgn0260436" 1.17730161641977 0.495706609709056 5.04183309245639 0.0983187266652548 0.921679208495571 NA "CG42531"
"FBgn0260437" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "CR42532"
"FBgn0260439" 9473.21897955634 0.000649200007204289 0.248006451150909 0.00261767387175448 0.997911400817766 0.999798828359795 "Pp2A-29B"
"FBgn0260440" 43.6931429998194 0.537500280834505 0.844062189343298 0.636801751838562 0.524253984861341 0.999798828359795 "spdo"
"FBgn0260441" 13519.0025614409 0.312548108350819 0.242826156540502 1.28712702454971 0.198050017451677 0.999798828359795 NA
"FBgn0260442" 5424.78771798502 0.0847654613732366 0.24867714131224 0.340865513114471 0.733204828200006 0.999798828359795 "rhea"
"FBgn0260444" 632.774103837142 0.146048936596487 0.321446087333746 0.454349710111263 0.649577142424573 0.999798828359795 "Not10"
"FBgn0260446" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "GABA-B-R1"
"FBgn0260447" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "CR11386"
"FBgn0260450" 934.038041545819 -0.311460796461134 0.317550751238974 -0.980822105587597 0.32668047520655 0.999798828359795 "CalpC"
"FBgn0260451" 0 NA NA NA NA NA "CG14042"
"FBgn0260452" 0 NA NA NA NA NA "CG13984"
"FBgn0260453" 0 NA NA NA NA NA "CG17140"
"FBgn0260454" 0 NA NA NA NA NA "CG17139"
"FBgn0260455" 0 NA NA NA NA NA "CG10332"
"FBgn0260456" 1088.93275203334 0.106547051554232 0.30762360763783 0.346355250081041 0.729075751446031 0.999798828359795 "CG4806"
"FBgn0260457" 3154.60235548688 0.335164444684017 0.259880961146371 1.28968448941223 0.197160227087916 0.999798828359795 NA
"FBgn0260458" 6.50622921510679 -0.232641893634829 2.06329267859111 -0.112752735493486 0.910226590907077 0.999798828359795 "PGRP-LD"
"FBgn0260459" 0 NA NA NA NA NA "CG14106"
"FBgn0260460" 572.872320285927 -0.211197189432318 0.334423657099217 -0.631525865317776 0.527696742577806 0.999798828359795 NA
"FBgn0260461" 6.06057349481238 0.230147290831065 2.12580580388924 0.108263553712198 0.91378663256589 0.999798828359795 "Rcd7"
"FBgn0260462" 7603.05130236689 0.00759558168072447 0.244866155413973 0.0310193201991648 0.975254131795189 0.999798828359795 "CtsF"
"FBgn0260463" 52.1151693617604 -1.25532710726322 0.911353095133451 -1.37743220927932 0.168378660369906 0.999798828359795 "Unc-115b"
"FBgn0260464" 0 NA NA NA NA NA "CG9288"
"FBgn0260465" 1902.78615406935 -0.0967300442208813 0.300877266345564 -0.32149336304387 0.747836541062728 0.999798828359795 NA
"FBgn0260466" 0 NA NA NA NA NA "Indy-2"
"FBgn0260467" 0.554345896315131 2.35036757336727 6.05643748983834 0.38807757486324 0.697958626672194 NA "CG7071"
"FBgn0260468" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "CG7950"
"FBgn0260470" 0 NA NA NA NA NA "SP555"
"FBgn0260471" 0.437224092140538 1.88878921480075 6.09174930563947 0.310056950809218 0.756517648341104 NA NA
"FBgn0260473" 0 NA NA NA NA NA NA
"FBgn0260474" 1.51426716069345 -4.5635276857021 4.79289274479157 -0.952144754472396 0.34102357433356 NA "CG30002"
"FBgn0260475" 212.357660709033 -0.33943192918647 0.441176387771889 -0.769379183914923 0.441668242284708 0.999798828359795 "CG30059"
"FBgn0260477" 12.1753569451642 -0.566787555034342 1.54471512563222 -0.366920440946914 0.713678363623049 0.999798828359795 "CG30283"
"FBgn0260478" 62.6354244514597 0.533909101420746 0.721807664633937 0.739683336130154 0.459492161690229 0.999798828359795 NA
"FBgn0260479" 0 NA NA NA NA NA "CG31904"
"FBgn0260480" 6.02892477073503 -1.3029520688086 2.11788949976758 -0.615212488164087 0.538414401609975 0.999798828359795 "CG32295"
"FBgn0260481" 19.1251640920272 0.80258280354443 1.26692042602715 0.633491091513295 0.526412996516553 0.999798828359795 "CG32454"
"FBgn0260482" 5.62373500219136 3.12139440073672 2.57949620631612 1.21007908175779 0.226248549063224 0.999798828359795 "CG32599"
"FBgn0260484" 201.343928239479 -0.926706955493756 0.522852341952873 -1.77240662637652 0.0763270826296442 0.999798828359795 "HIP"
"FBgn0260486" 3257.61013061897 0.390648911490889 0.256490885748207 1.52305182443942 0.127745740256533 0.999798828359795 "Ziz"
"FBgn0260487" 0.740077524279228 -0.55373087308438 5.91849020608341 -0.0935594811857961 0.925459097704535 NA "CG42534"
"FBgn0260499" 2.03450094487359 0.229000355775084 3.53770596938651 0.0647313139522436 0.948387930170298 NA "qvr"
"FBgn0260632" 3207.50070543465 0.395285656462171 0.25767162546405 1.53406746183359 0.12501305712689 0.999798828359795 "dl"
"FBgn0260633" 0 NA NA NA NA NA NA
"FBgn0260634" 3291.88026129053 0.0281320901506202 0.268756450124937 0.104675032497052 0.916633674283984 0.999798828359795 "eIF4G2"
"FBgn0260635" 12936.3209651859 -0.000470938179880105 0.243963512888949 -0.00193036316907961 0.998459793987194 0.999798828359795 "Diap1"
"FBgn0260639" 1351.20821885734 -0.145287788513419 0.288778172623017 -0.503112084939618 0.614885470587835 0.999798828359795 "gammaTub23C"
"FBgn0260642" 0 NA NA NA NA NA "Antp"
"FBgn0260643" 0 NA NA NA NA NA "CG42535"
"FBgn0260644" 0 NA NA NA NA NA "CG42536"
"FBgn0260645" 53.8646062602064 -0.342524116145372 0.75984284646172 -0.450782839820587 0.652146070321695 0.999798828359795 "CG42537"
"FBgn0260646" 1.04293095641792 -1.57022219817441 5.23401691977884 -0.300003271338442 0.764174660326075 NA "CG42538"
"FBgn0260648" 254.986468319531 -0.00925659070387313 0.410992676537389 -0.0225225198216665 0.982031148335051 0.999798828359795 "Rrp40"
"FBgn0260653" 13.1897584300238 -0.0679642731412895 1.46601710417226 -0.0463598091371952 0.963023469711608 0.999798828359795 "serp"
"FBgn0260655" 1353.29078586256 0.146696579410461 0.28038426070786 0.523198338737382 0.60083623738273 0.999798828359795 "l(3)76BDm"
"FBgn0260656" 0.437224092140538 1.88878921480075 6.09174930563947 0.310056950809218 0.756517648341104 NA NA
"FBgn0260657" 41.4155812189233 0.380829397195008 0.864775804966538 0.440379338792607 0.65966238663699 0.999798828359795 "CG42540"
"FBgn0260658" 61.3228656414214 0.396697275753443 0.773751135140449 0.512693626848684 0.608165648472501 0.999798828359795 "CG42541"
"FBgn0260659" 765.168780564428 0.0117350793836 0.320205560955941 0.036648580832157 0.970765207623433 0.999798828359795 "CG42542"
"FBgn0260660" 15.9791223669462 1.27794072649313 1.37654230865401 0.928370104179873 0.353215620672371 0.999798828359795 "Mp"
"FBgn0260713" 0 NA NA NA NA NA "CG42544"
"FBgn0260718" 5.68067861073032 2.07595161158055 2.3398447948594 0.887217654838209 0.374961729049449 0.999798828359795 "CR42545"
"FBgn0260719" 0.740077524279228 -0.55373087308438 5.91849020608341 -0.0935594811857961 0.925459097704535 NA "CR42546"
"FBgn0260720" 20.0160899330965 -0.0919008740932453 1.20317915780785 -0.076381703835932 0.939115425301799 0.999798828359795 "asRNA:CR42547"
"FBgn0260721" 0 NA NA NA NA NA "CR42548"
"FBgn0260722" 638.865883755813 -0.358635571231749 0.346213708238721 -1.03587917721751 0.300258513136301 0.999798828359795 "lncRNA:CR42549"
"FBgn0260723" 101.792114669391 -0.171458163459721 0.578737377475557 -0.296262467455651 0.767029646620253 0.999798828359795 NA
"FBgn0260724" 14758.1364740792 0.300659481393181 0.240955037867199 1.24778250770124 0.212110716255989 0.999798828359795 NA
"FBgn0260741" 243.48450193303 -0.229240812216018 0.415646496645923 -0.551528315686253 0.581271561481725 0.999798828359795 "CG3281"
"FBgn0260742" 2366.05120895227 -0.0026287226034585 0.271675123604175 -0.00967597831036049 0.992279806762299 0.999798828359795 "CG12213"
"FBgn0260743" 387.636262837033 0.113611845210576 0.380975013095831 0.298213377006953 0.765540312662249 0.999798828359795 "GC1"
"FBgn0260744" 728.214643728777 -0.16027987670019 0.342409889967146 -0.468093595998553 0.639717658697557 0.999798828359795 "Tango9"
"FBgn0260745" 8679.64045767595 0.771335126925141 0.248147588117576 3.10837245196061 0.00188120827168356 0.146101769996528 "mfas"
"FBgn0260746" 1502.88614861322 -0.551771652459292 0.300767025491655 -1.83454835701263 0.0665726365425169 0.999798828359795 "Ect3"
"FBgn0260747" 3445.28590143919 -0.0307828948580369 0.27034705585503 -0.113864361350929 0.909345317299933 0.999798828359795 "Chchd2"
"FBgn0260748" 6929.44763400852 0.185405272978446 0.24545216882837 0.755362129670522 0.45003172939253 0.999798828359795 "CG5004"
"FBgn0260749" 1211.71566505461 0.0400266523709303 0.282534647449297 0.141669889807456 0.887340759464396 0.999798828359795 "Utx"
"FBgn0260750" 300.939344118749 -0.244761380476978 0.418222989442728 -0.585241334540495 0.558385455195405 0.999798828359795 "Mulk"
"FBgn0260753" 31.7907982863128 -0.91905019657236 0.966082221170345 -0.951316747614909 0.341443607791456 0.999798828359795 "Pdfr"
"FBgn0260754" 0 NA NA NA NA NA NA
"FBgn0260755" 588.867229988837 -0.163506620737503 0.32294849987028 -0.506293173069947 0.612650854861254 0.999798828359795 "CG42553"
"FBgn0260756" 108.178758692265 -0.0362290396874726 0.564613271982188 -0.0641661141975697 0.948837958723578 0.999798828359795 "CG42554"
"FBgn0260757" 1844.42769201546 -0.0453977907312051 0.267887323274115 -0.169465991060547 0.865430120631017 0.999798828359795 NA
"FBgn0260758" 17.6815845436614 -0.387516404849317 1.28408255504281 -0.301784650315101 0.762816232922712 0.999798828359795 "CG42556"
"FBgn0260759" 0 NA NA NA NA NA "CG42557"
"FBgn0260760" 0 NA NA NA NA NA "CG42558"
"FBgn0260761" 0 NA NA NA NA NA "CG42559"
"FBgn0260762" 0 NA NA NA NA NA "CG42560"
"FBgn0260763" 6.05460525471615 -1.59149405627077 2.12040760368876 -0.750560436352959 0.452917238970974 0.999798828359795 "CG42561"
"FBgn0260764" 3.12879286925375 -1.52222530903085 3.21249444221181 -0.473845273949423 0.635610246887891 NA "CG42562"
"FBgn0260766" 18.2591475359 0.463054487786938 1.2712945661415 0.36423854873568 0.715679883436195 0.999798828359795 "CG42564"
"FBgn0260767" 447.857976640938 -0.126065702857511 0.345764144006895 -0.364600277508813 0.715409807659565 0.999798828359795 "CG42565"
"FBgn0260768" 172.363213141591 -0.355022284038986 0.468999469116645 -0.756978008328381 0.449063037920913 0.999798828359795 "CG42566"
"FBgn0260770" 0 NA NA NA NA NA "CG42568"
"FBgn0260771" 380.532987368317 0.197918123917345 0.386696131977842 0.511818214744094 0.608778241193243 0.999798828359795 "Larp7"
"FBgn0260775" 0 NA NA NA NA NA "DnaJ-60"
"FBgn0260776" 0.60570686427738 -3.24160497142447 5.85997773496336 -0.553177011592304 0.580142206732122 NA "CG42570"
"FBgn0260777" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG42571"
"FBgn0260779" 455.245469218252 -0.197450213987836 0.373517786253617 -0.528623324656802 0.59706677660019 0.999798828359795 "GatA"
"FBgn0260780" 30.9258231941665 0.201531462260683 0.987115081007341 0.204162074046141 0.838226847638538 0.999798828359795 "wisp"
"FBgn0260789" 1644.24021024863 -0.240015651675093 0.272988093814145 -0.879216556010313 0.37928386934692 0.999798828359795 "mxc"
"FBgn0260793" 48.8100026220998 -0.206444247179687 0.795437291916266 -0.259535540108194 0.79522206412852 0.999798828359795 "2mit"
"FBgn0260794" 9360.93936239801 -0.0580785288311112 0.250110201467797 -0.232211755019473 0.816373548089351 0.999798828359795 "ctrip"
"FBgn0260795" 15.7297076913079 -0.660029499180985 1.35304081440299 -0.487811965577856 0.625683035184996 0.999798828359795 "NaPi-III"
"FBgn0260798" 600.88319165448 -0.118190152298606 0.321566504085335 -0.367544973736574 0.713212551428795 0.999798828359795 "Gprk1"
"FBgn0260799" 2128.75210074403 -0.468744335117969 0.269639014802831 -1.73841435914135 0.0821378283586306 0.999798828359795 "p120ctn"
"FBgn0260812" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "inaF-D"
"FBgn0260817" 392.174592055243 -0.138004580838664 0.366520829692161 -0.376525887913583 0.706525973322198 0.999798828359795 "gkt"
"FBgn0260855" 870.457269499649 0.269559098737553 0.30348596151484 0.88820944926763 0.374428096858407 0.999798828359795 "Sec22"
"FBgn0260856" 408.991552649915 0.111795049232949 0.35708535710154 0.313076543211934 0.754222509723102 0.999798828359795 "Membrin"
"FBgn0260857" 403.758337283075 -0.0383615814702225 0.360441280693093 -0.10642948942046 0.915241596771928 0.999798828359795 "Bet1"
"FBgn0260858" 1183.62876952058 0.288628514518176 0.284171335100308 1.0156848311822 0.309779493668298 0.999798828359795 "Ykt6"
"FBgn0260859" 164.820561740046 -0.00310738690314949 0.492034059157976 -0.00631538985018069 0.994961081438608 0.999798828359795 "Bet3"
"FBgn0260860" 340.305067391565 0.317881402140338 0.382693513567476 0.830642252535304 0.406175757953046 0.999798828359795 "Bet5"
"FBgn0260861" 337.02992778633 0.0932877368387414 0.376141728112 0.248012198239712 0.804124968776979 0.999798828359795 "Trs23"
"FBgn0260862" 156.258427147163 0.32966138967137 0.492897434136268 0.668823505338498 0.503608070767268 0.999798828359795 "Vti1a"
"FBgn0260866" 78.0537317478974 0.542176647760157 0.658952622762524 0.822785476575224 0.410629997123802 0.999798828359795 "dnr1"
"FBgn0260867" 0 NA NA NA NA NA "CG42577"
"FBgn0260868" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG42578"
